country iso3,country name,category breakdown,indicator,technology or sector,year,value,unit,number of observations
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2015,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2016,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2017,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2018,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2019,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2020,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2021,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2015,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2016,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2017,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2018,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2019,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2020,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2021,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Non-clean energy,2021,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Non-energy,2021,2.58899664878845,Percentage,309
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2015,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2016,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2017,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2018,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2019,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2020,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2021,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2015,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2016,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2017,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2018,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2019,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2020,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2021,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Energy,2021,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Energy and digital,2021,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Energy and non-digital,2021,0,Percentage,2
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2015,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2016,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2017,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2018,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2019,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2020,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2021,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2015,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2016,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2017,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2018,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2019,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2020,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2021,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2015,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2016,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2017,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2018,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2019,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2020,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Grid,2021,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Non-clean energy,2021,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Non-energy,2021,1.29449832439423,Percentage,309
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2015,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2016,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2017,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2018,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2019,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2020,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Other energy,2021,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2015,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2016,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2017,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2018,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2019,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2020,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of Ipo,Solar,2021,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Energy,2021,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Energy and digital,2021,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Energy and non-digital,2021,0,Percentage,2
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2015,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2016,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2017,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2018,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2019,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2020,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Energy efficiency,2021,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2015,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2016,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2017,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2018,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2019,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2020,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2021,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Grid,2015,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Grid,2016,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Grid,2017,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Grid,2018,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Grid,2019,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Grid,2020,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Grid,2021,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Non-clean energy,2021,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Non-energy,2021,3.55987048149109,Percentage,309
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Other energy,2015,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Other energy,2016,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Other energy,2017,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Other energy,2018,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Other energy,2019,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Other energy,2020,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Other energy,2021,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Solar,2015,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Solar,2016,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Solar,2017,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Solar,2018,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Solar,2019,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Solar,2020,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success,Solar,2021,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 10 years,Energy,2022,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 10 years,Energy and digital,2022,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 10 years,Energy and non-digital,2022,0,Percentage,2
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 10 years,Energy efficiency,2022,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 10 years,Fossil fuels,2022,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 10 years,Grid,2022,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 10 years,Non-clean energy,2022,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 10 years,Non-energy,2022,2.54777073860168,Percentage,314
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 10 years,Other energy,2022,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 10 years,Solar,2022,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 20 years,Energy,2022,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 20 years,Energy and digital,2022,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 20 years,Energy and non-digital,2022,0,Percentage,2
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 20 years,Energy efficiency,2022,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 20 years,Fossil fuels,2022,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 20 years,Grid,2022,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 20 years,Non-clean energy,2022,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 20 years,Non-energy,2022,3.50318479537964,Percentage,314
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 20 years,Other energy,2022,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 20 years,Solar,2022,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 3 years,Energy,2022,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 3 years,Energy and digital,2022,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 3 years,Energy and non-digital,2022,0,Percentage,2
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 3 years,Energy efficiency,2022,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 3 years,Fossil fuels,2022,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 3 years,Grid,2022,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 3 years,Non-clean energy,2022,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 3 years,Non-energy,2022,0.636942684650421,Percentage,314
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 3 years,Other energy,2022,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 3 years,Solar,2022,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 5 years,Energy,2022,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 5 years,Energy and digital,2022,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 5 years,Energy and non-digital,2022,0,Percentage,2
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 5 years,Energy efficiency,2022,0,Percentage,0.5
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 5 years,Fossil fuels,2022,0,Percentage,1
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 5 years,Grid,2022,0,Percentage,0.333333343267441
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 5 years,Non-clean energy,2022,0,Percentage,3
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 5 years,Non-energy,2022,1.27388536930084,Percentage,314
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 5 years,Other energy,2022,0,Percentage,0.833333313465118
URY,uruguay,"Probability of success, acquisition, IPO",Probability of success within 5 years,Solar,2022,0,Percentage,0.333333343267441
URY,uruguay,"Time to success, acquisition, IPO",Time to acquisition,Non-energy,2022,7.45034265518188,Years,314
URY,uruguay,"Time to success, acquisition, IPO",Time to Ipo,Non-energy,2022,7.26758003234863,Years,314
URY,uruguay,"Time to success, acquisition, IPO",Time to success,Non-energy,2022,7.6712327003479,Years,314
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of acquisition,Energy,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of acquisition,Energy and non-digital,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2015,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2016,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2017,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2018,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2019,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2020,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of acquisition,Non-clean energy,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of acquisition,Non-energy,2021,0,Percentage,31
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of Ipo,Energy,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of Ipo,Energy and non-digital,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2015,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2016,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2017,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2018,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2019,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2020,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of Ipo,Non-clean energy,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of Ipo,Non-energy,2021,0,Percentage,31
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success,Energy,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success,Energy and non-digital,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2015,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2016,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2017,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2018,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2019,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2020,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success,Fossil fuels,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success,Non-clean energy,2021,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success,Non-energy,2021,0,Percentage,31
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 10 years,Energy,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 10 years,Energy and non-digital,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 10 years,Fossil fuels,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 10 years,Non-clean energy,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 10 years,Non-energy,2022,0,Percentage,32
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 20 years,Energy,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 20 years,Energy and non-digital,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 20 years,Fossil fuels,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 20 years,Non-clean energy,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 20 years,Non-energy,2022,0,Percentage,32
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 3 years,Energy,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 3 years,Energy and non-digital,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 3 years,Fossil fuels,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 3 years,Non-clean energy,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 3 years,Non-energy,2022,0,Percentage,32
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 5 years,Energy,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 5 years,Energy and non-digital,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 5 years,Fossil fuels,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 5 years,Non-clean energy,2022,0,Percentage,1
UZB,uzbekistan,"Probability of success, acquisition, IPO",Probability of success within 5 years,Non-energy,2022,0,Percentage,32
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Clean energy,2021,0,Percentage,16
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Electric mobility,2018,0,Percentage,1.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Electric mobility,2019,0,Percentage,1.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Electric mobility,2020,0,Percentage,1.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Electric mobility,2021,0,Percentage,2.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Energy,2021,0,Percentage,54
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Energy and digital,2021,0,Percentage,18
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Energy and non-digital,2021,0,Percentage,36
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2015,0,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2016,0,Percentage,5.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2017,0,Percentage,6.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2018,0,Percentage,6.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2019,0,Percentage,6.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2020,0,Percentage,7.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2021,0,Percentage,7.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2015,0,Percentage,10.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2016,0,Percentage,10.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2017,0,Percentage,10.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2018,0,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2019,0,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2020,0,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2021,0,Percentage,11.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2015,0,Percentage,8.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2016,0,Percentage,8.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2017,0,Percentage,8.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2018,0,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2019,0,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2020,0,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2021,0,Percentage,9.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Non-clean energy,2021,0,Percentage,38
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Non-energy,2021,2.17202425003052,Percentage,2302
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2015,0,Percentage,6.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2016,0,Percentage,6.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2017,0,Percentage,7.33333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2018,0,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2019,0,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2020,0,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2021,0,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2015,0,Percentage,6.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2016,0,Percentage,6.5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2017,0,Percentage,6.83333349227905
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2018,0,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2019,0,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2020,0,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2021,0,Percentage,7.66666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2015,0,Percentage,4.16666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2016,0,Percentage,4.16666650772095
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2017,0,Percentage,5
VNM,viet nam,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2018,0,Percentage,5.33333349227905
